"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"AC098617.1",0.00018623396211172,1.13199521106568,0.001,2438,8082,44,0.675743790971175
"AC098820.2",2.07e-05,0.955244301274261,0.001,2438,3617,21,0.287808207606104
"AC098820.3",0.000705194089148899,1.05400475308351,0.001,2438,6104,9,0.32249256974624
"AC098823.3",0.00651999791114525,1.13065692646633,0.007,5220,8049,10,-0.0666234721991704
"AC098828.2",0.0107960767079759,1.09107753102519,0.013,5822,7071,6,-0.48487493125262
"AC098872.3",0.0156960588036764,1.15189667411559,0.015,6203.5,8584,8,-0.272561421019756
"AC098973.2",2.84e-05,1.08411772579813,0.001,2438,6872,21,0.461890681501139
"AC099342.1",5.72e-05,1.15044380835606,0.001,2438,8548,17,0.755742562953463
"AC099344.2",0.0311021780175349,0.914854224300527,0.027,7070.5,2804,6,-0.763942786109197
"AC099344.3",8.46e-07,1.19184699585563,0,587,9384,11,1.87777691055833
"AC099552.2",0.000208591737128966,1.01970019276546,0.001,2438,5173,15,0.158754233481819
"AC099552.3",0.00348684524901614,0.99270109728081,0.003,4303,4507,8,-0.311737049194362
"AC099684.1",0.000107437202093731,0.968255711782893,0.001,2438,3932,20,0.220859622368548
"AC099754.1",0.000143841203440494,0.967787565797249,0.001,2438,3916,10,0.223252768062435
"AC100802.3",0.0495822801537785,1.13159937451705,0.047,7811,8068,5,-0.809833148146963
"AC100830.3",0.00608389990896754,0.793553791363092,0.006,5113,1167,4,0.52891823658917
"AC100848.1",0.0309418873129924,1.16325206337245,0.027,7070.5,8826,6,-0.455004688448425
"AC102953.4",0.00155745845457427,0.585280042910129,0.002,3860.5,255,9,2.45649093051823
"AC102953.6",0.00023488431296002,0.916925870272787,0.001,2438,2854,5,0.490401189252003
"AC103563.8",0.00395235352500871,0.880583388319574,0.004,4765.5,2258,16,0.170888144985892
"AC103563.9",0.011695125287529,1.09815346241703,0.014,5944,7237,4,-0.48194005810699
"AC103564.7",0.0626956895386486,0.569054833254266,0.064,8178,233,4,1.24543127196324
"AC103881.1",9.25e-08,1.07344837098568,0,587,6607,27,1.36001858313059
"AC104024.1",0.164920547239258,1.22523460726737,0.173,9770.5,9871,4,-0.930496358886718
"AC104024.2",4.86e-05,0.952462873708915,0.001,2438,3554,10,0.302237949762139
"AC104076.3",0.0015887463351846,1.05800139208313,0.002,3860.5,6201,8,0.0858300293640906
"AC104113.3",0.743791769259804,1.35940845209198,0.234,10323,10973,4,-0.535478930052865
"AC104134.2",0.00845882669831744,1.02455791171072,0.01,5536,5300,9,-0.693440669572233
"AC104135.2",0.00138043243414596,0.883976094093273,0.002,3860.5,2317,6,0.416106613914308
"AC104389.16",0.0722372612305931,1.1145584550345,0.069,8391.5,7646,5,-1.03630164702531
"AC104532.3",0.120331112735388,0.743258468233649,0.121,9208.5,800,5,-0.327342668699675
"AC104534.2",0.014052755393761,0.821260428587107,0.015,6203.5,1471,3,0.00110153765157664
"AC104623.2",0.0545621489659837,0.971212560295999,0.052,7934,3991,9,-1.31792340487749
"AC104653.1",0.353027944502764,1.1632978065177,0.39,11362.5,8828,6,-1.50811412179705
"AC104654.1",0.00371942987850363,1.16540468569325,0.004,4765.5,8865,12,0.300042804809934
"AC104654.2",0.000293729908412958,1.10290898794337,0.001,2438,7383,20,0.546930159415637
"AC104655.2",0.057103273370183,1.07218274546633,0.058,8031,6581,8,-1.15963482219826
"AC104655.3",1.14e-07,0.962600507967234,0,587,3802,23,1.19691684131157
"AC104695.4",0.000670879912708847,0.910101145343203,0.001,2438,2720,7,0.527370590226827
"AC104699.1",0.000252064277581158,1.05231666856553,0.001,2438,6054,15,0.31456068947962
"AC104777.1",0.113221530188291,1.14217193519969,0.113,9077.5,8341,3,-1.10979703043676
"AC104777.2",0.000381943583795369,1.17986750386389,0.001,2438,9171,17,0.880715745469494
"AC104777.3",0.64170319365719,1.29259513673326,0.333,11016.5,10515,7,-0.924178373257671
"AC104777.4",0.00174874708752809,1.12895471797263,0.002,3860.5,8010,15,0.407043054128064
"AC104781.1",0.118761270466242,1.11256592742031,0.12,9181,7608,5,-1.26347771994873
"AC104809.2",0.000162948353040743,0.953432290154419,0.001,2438,3575,16,0.297203945361213
"AC104809.4",1.02e-09,1.01443652284267,0,587,5040,69,1.08021422289092
"AC104820.2",2.14e-10,1.08405728011752,0,587,6870,36,1.40868504574975
"AC105053.3",0.00317741376268454,0.796882414222883,0.003,4303,1209,13,0.775547746780398
"AC105053.4",0.00516402285210172,0.949958962005527,0.005,4986,3500,11,-0.290575523367362
"AC105339.1",7.81e-05,1.00235879029488,0.001,2438,4728,21,0.0738741417864801
"AC105393.1",0.317504103112148,0.316272813204093,0.343,11078,60,3,0
"AC105398.3",0.0168307278376803,0.958419984945804,0.015,6203.5,3693,6,-0.763165081869862
"AC105402.4",2.97e-05,1.05097495161305,0.001,2438,6021,21,0.308247222262831
"AC105461.1",0.0812282737329369,1.04481083903089,0.074,8558.5,5833,5,-1.38368097582353
"AC105760.2",0.000197357180318166,0.977238739727266,0.001,2438,4117,9,0.175161437949844
"AC105760.3",3.27e-07,1.16508965162527,0,587,8861,31,1.7654135677309
"AC106053.1",0.266925221550177,1.29530697610457,0.288,10707.5,10540,6,-0.856484725630344
"AC106706.1",0.00199420255917411,0.800470821275927,0.003,4303,1253,6,0.753314911886831
"AC106782.20",0.0308007462002768,0.901917768949537,0.027,7070.5,2591,6,-0.693469885156882
"AC106786.1",0.00378846603682457,1.04031000866267,0.004,4765.5,5715,8,-0.261863704631862
"AC106869.2",0.0107123312139591,1.02659296390846,0.013,5822,5358,7,-0.786340973796577
"AC106870.1",0.0185745948018508,0.867932045565596,0.016,6459.5,2067,5,-0.29773965328896
"AC106874.1",0.000229354969658061,0.934642464167666,0.001,2438,3185,10,0.395700186312793
"AC106875.1",0.000606440543591758,0.956774194850975,0.001,2438,3656,9,0.27988918561113
"AC106900.6",0.00644645286232587,1.13501285010946,0.007,5220,8159,9,-0.0475954523158196
"AC107057.1",0.0195868378838417,1.11968758806656,0.016,6459.5,7785,6,-0.438230142940818
"AC107072.2",0.00427508314180305,1.0903230106862,0.004,4765.5,7049,12,-0.0295038882095519
"AC107079.1",0.0042477062944238,1.04964274070636,0.004,4765.5,5974,3,-0.217667863149411
"AC107081.5",0.0644546793928127,0.790614064614144,0.065,8228.5,1141,3,-0.387835436284059
"AC107218.3",0.00753308030952025,1.12384923602011,0.009,5337.5,7889,12,-0.194529635873547
"AC107399.2",0.000394670964385486,1.1116718720237,0.001,2438,7576,12,0.586092290892691
"AC107622.1",0.0236134477697723,1.10034284874834,0.02,6711.5,7296,5,-0.612114699377324
"AC108004.2",0.000984960257222,1.23637060524596,0.001,2438,10020,15,1.11220110543075
"AC108004.3",0.00644458719974271,1.00354917036727,0.007,5220,4751,16,-0.656766032479878
"AC108051.1",7.77e-06,0.953681622960389,0.001,2438,3579,10,0.295910032587854
"AC108051.2",4.03e-05,0.91917614193655,0.001,2438,2883,12,0.478271803487085
"AC108051.3",0.332072595091178,1.15120989152795,0.353,11158.5,8566,4,-1.52044579115403
"AC108066.1",0.000176917694008243,1.09715590669916,0.001,2438,7212,11,0.521049563191708
"AC108448.3",0.0121545025924638,1.02035985400422,0.014,5944,5192,4,-0.845532420076213
"AC108462.1",0.000621096947920187,1.07487627268725,0.001,2438,6642,9,0.419526482267649
"AC108463.1",0.131039754332825,1.1327943021819,0.134,9360.5,8103,6,-1.21786103610044
"AC108488.4",2.52e-07,1.04975236115487,0,587,5978,26,1.24955756608148
"AC108868.5",0.00499964387018164,1.02167179606794,0.004,4765.5,5228,6,-0.351325351018668
"AC108868.6",0.00101548170542414,0.980301397032303,0.001,2438,4201,6,0.159677141981008
"AC109309.4",0.00108830996592969,0.918611920976381,0.001,2438,2872,9,0.481310268869777
"AC109333.10",0.00105960069184577,0.865962376727596,0.001,2438,2039,10,0.773379014788753
"AC109589.1",0.0600609454115264,1.12791189087244,0.06,8090.5,7980,7,-0.922251165231461
"AC109642.1",0.318973114200524,1.10184125714033,0.347,11098,7352,4,-1.73057644401165
"AC109826.1",0.00102302270179049,1.00825087747769,0.001,2438,4893,11,0.102877426947519
"AC112518.3",0.0058397763264388,1.06817064901953,0.006,5113,6466,6,-0.287998014517333
"AC112721.2",0.0437228001632452,1.10352331962627,0.042,7622.5,7405,6,-0.88983605688181
"AC113167.2",0.0844567273386601,1.1979872048999,0.077,8607,9475,6,-0.722358427158617
"AC113189.5",8.11e-05,0.916251024939932,0.001,2438,2837,26,0.494044533970187
"AC113607.2",0.0761049854058151,1.21435404099683,0.07,8458,9722,6,-0.617616289055791
"AC113608.1",0.0271594507319589,1.20767306550341,0.023,6875.5,9622,9,-0.206476905976193
"AC113617.1",0.0103221237474837,1.07511443200425,0.012,5744,6648,18,-0.526447476537172
"AC113618.1",0.216515657799137,1.07203180981822,0.23,10275.5,6574,3,-1.7039326378549
"AC114730.3",3.1e-06,0.966425500586911,0.001,2438,3887,38,0.230222185939964
"AC114730.5",0.000223619042024165,1.03099766731812,0.001,2438,5482,11,0.213278456133896
"AC114730.7",0.111019627661954,0.565410241649022,0.113,9077.5,225,3,1.05295541493954
"AC114730.8",0.000109273209203417,0.834721820782177,0.001,2438,1627,14,0.95519857455866
"AC114752.1",0.0184314960685439,0.771235152542848,0.016,6459.5,983,3,0.28676563881216
"AC114752.3",0.00859935334641035,0.929838145413076,0.01,5536,3086,10,-0.454510736604784
"AC114763.1",0.215261968906381,1.25458570238986,0.23,10275.5,10219,4,-0.925770675881929
"AC114765.1",0.0956930422485205,1.1172946076695,0.087,8798.5,7721,10,-1.11560206711823
"AC114765.2",0.00308353950601075,1.20915936090351,0.003,4303,9645,9,0.592857306421369
"AC114776.3",0.00146038167804477,1.02127662124783,0.002,3860.5,5222,6,-0.0889926085997282
"AC114803.3",0.0389989556719436,0.975625320658761,0.04,7454,4083,14,-1.23696048876958
"AC114813.1",0.0502407479182079,1.10595339865461,0.047,7811,7451,10,-0.923275152269474
"AC114814.3",0.0280596411869357,1.07161425954569,0.024,6946.5,6560,5,-0.814713634099487
"AC114877.3",0.34681929213071,1.15669370244011,0.379,11291.5,8687,3,-1.52499045580479
"AC115115.2",0.785444010879231,1.33002452868225,0.2,10002.5,10772,5,-0.581636430153622
"AC116035.2",0.0129016597266776,1.15923153720948,0.015,6203.5,8756,5,-0.24115057746601
"AC116366.5",0.000713171072243834,0.89055683484482,0.001,2438,2418,9,0.634795671400538
"AC116366.6",0.0939600631985815,0.839185088727392,0.084,8757.5,1683,3,-0.784007359316317
"AC116609.2",0.0835167940065218,1.11521077418536,0.077,8607,7659,4,-1.07667342797747
"AC116609.3",0.237977568213589,1.19986087093625,0.25,10462,9508,3,-1.17939578905366
"AC116614.1",0.140986840499253,1.16968273347695,0.145,9490.5,8944,10,-1.09042088242745
"AC118345.1",0.029457246460043,1.07569525682384,0.026,7026,6664,6,-0.827391539778813
"AC118653.2",0.158257356253777,0.890483460901959,0.165,9689.5,2415,3,-1.34403132676313
"AC118754.4",0.000835734503858828,0.942661831520835,0.001,2438,3341,13,0.353422660836904
"AC122136.2",0.0853917607011214,0.804551437868576,0.077,8607,1291,5,-0.541126898427506
"AC123023.1",0.180971871341709,1.19365285243946,0.192,9935.5,9417,3,-1.10085814303191
"AC124057.5",0.0973659845823739,0.922286155210373,0.094,8849.5,2946,10,-1.2956343931207
"AC124066.5",0.427589170830238,1.14583461132983,0.478,11862,8422,3,-1.6633056691984
"AC124789.1",1.17e-08,0.781102241864779,0,587,1059,29,0
"AC124861.1",0.101943846874874,1.23564050291938,0.097,8895,10013,8,-0.660308563950933
"AC124944.3",0.000311767331748509,0.671551070053395,0.001,2438,447,5,2.03150461798601
"AC124944.5",5.3e-05,0.65477828947805,0.001,2438,393,8,2.15666275632169
"AC124997.1",0.00926713652124937,0.815109173163979,0.01,5536,1402,7,0.197141069584828
"AC125421.1",0.000150102823554691,1.04150418336541,0.001,2438,5748,34,0.263451836574061
"AC128709.3",8.69e-05,0.674199562237917,0.001,2438,457,12,2.0120278058465
"AC128709.4",0.000441470206181933,0.887356956426326,0.001,2438,2365,13,0.652608059362012
"AC130469.2",0.00200827863840537,0.761218321956897,0.003,4303,920,8,1.00211831448064
"AC130689.5",0.027818409570592,0.998754091701771,0.023,6875.5,4640,6,-1.13506661807378
"AC130710.1",0.0015761978344188,1.09979502519696,0.002,3860.5,7283,16,0.277547399571939
"AC131056.3",2.03e-06,0.756095627787918,0,587,887,15,0
"AC132217.4",0.00028058096468619,0.970554162931043,0.001,2438,3978,13,0.20912678069697
"AC132807.1",0.0229968245778723,1.0036822685361,0.019,6689.5,4756,3,-1.04695863143759
"AC133106.2",0.0762194862211781,1.2018271677097,0.07,8458,9538,5,-0.668929462622906
"AC133633.1",0.00622249716891863,1.22661968147306,0.006,5113,9884,14,0.396461808935013
"AC133633.2",0.0211623479219397,1.07809778273274,0.017,6593.5,6722,6,-0.64934036034987
"AC133680.1",0.028367144922686,1.09424336497635,0.025,6982,7143,16,-0.727361471605685
"AC133785.1",0.0169902598326575,1.02576145964888,0.015,6203.5,5329,4,-0.846467491593815
"AC135048.13",1.68e-07,0.541245663164707,0,587,190,19,4.04598068958625
"AC135050.5",0.0990730982404201,0.847558830966104,0.095,8871.5,1788,3,-0.881689324643931
"AC135178.7",0.172007366810595,1.07970350374833,0.182,9850,6764,8,-1.57624207098212
"AC136896.1",0.0241816220265646,1.07995465687495,0.022,6777.5,6777,8,-0.742131150525021
"AC137723.5",0.00844550386115954,0.912338733385192,0.01,5536,2758,4,-0.360493865686549
"AC137932.4",0.0368374986316126,0.809780033502079,0.038,7383,1339,4,-0.294779067163816
"AC137932.5",0.0714064020797017,0.780105556982379,0.069,8391.5,1049,7,-0.345174210711228
"AC137932.6",9.99e-06,0.77179532175072,0.001,2438,989,23,1.34304883795887
"AC138430.4",2.27e-28,0.810700762755052,0,587,1347,120,0
"AC139099.4",0.00288024949789586,1.04933446671715,0.003,4303,5965,11,-0.10869687854873
"AC139100.3",0.00871269231505116,0.974190138255409,0.01,5536,4052,12,-0.68509009600174
"AC139712.4",0.397004296211077,1.07853538530718,0.44,11654.5,6733,3,-1.93012871200827
"AC139887.4",0.0287729920345408,0.87296396961236,0.025,6982,2153,6,-0.501726836591032
"AC140481.8",0.000167561535922469,1.06019059229135,0.001,2438,6256,5,0.351450093540152
"AC140542.2",0.177891653372016,1.09264438101667,0.191,9917,7106,6,-1.53633662231576
"AC140912.1",0.0769928434233731,0.942766073470286,0.071,8478,3345,3,-1.29362051590706
"AC141928.1",0.0317541936660188,0.945653508103137,0.028,7113.5,3418,4,-0.942105753106517
"AC142119.1",0.0159455844528072,1.15658622584965,0.015,6203.5,8682,13,-0.252455897208545
"AC142293.3",3.01e-05,1.11322993113489,0.001,2438,7622,22,0.5930230669366
"AC142528.1",0.00785589133815388,1.15812465778777,0.01,5536,8736,5,-0.0870414916422833
"AC144449.1",0.000576475698254452,1.08060978099327,0.001,2438,6798,14,0.445852411406765
"AC144450.1",0.285992394714951,1.1731923929414,0.303,10839,9016,4,-1.36653722304782
"AC144450.2",0.427560316836059,0.993450928970567,0.478,11862,4530,3,-2.30544184453826
"AC144525.1",0.0467361678557557,1.15799387357928,0.045,7708,8732,4,-0.678595975105511
"AC144835.1",6.94e-05,1.2331700555402,0.001,2438,9982,23,1.09937421994372
"AC144836.1",0.000568945722851018,0.983811876065655,0.001,2438,4288,7,0.141988119064191
"AC145110.1",4.75e-05,1.20803885683827,0.001,2438,9629,22,0.997483233135542
"AC145123.2",0.006208753586766,0.803809575968192,0.006,5113,1283,4,0.465375704969906
"AC145343.2",0.114824986912875,0.637151301661813,0.116,9133.5,343,3,0.45152799622171
"AC147651.1",0.033377705226534,1.0545111699743,0.031,7184.5,6116,10,-0.995042879957487
"AC147651.4",0.0246600077192538,1.14647894968273,0.022,6777.5,8440,3,-0.446324096879342
"AC147651.5",0.00188976142097614,1.13703170105652,0.002,3860.5,8209,9,0.442320987013704
"AC156455.1",3.96e-07,0.975571724793368,0,587,4082,29,1.13068028091859
"AC159540.2",0.179783191549285,0.540731840511473,0.192,9935.5,188,3,1.06455295145936
"AC159540.3",0.0016999513504332,0.790596540552009,0.002,3860.5,1140,6,0.968558344671374
"AC195454.1",0.00509331456883911,0.993042282553511,0.005,4986,4514,6,-0.510063287738004
"AC226118.1",0.000297159052883788,0.783592340083555,0.001,2438,1086,19,1.26798446860704
"AC226119.5",0.00117975288961522,0.913383423197568,0.001,2438,2773,5,0.50955608199469
"ACTA2-AS1",1.82e-07,0.849475249375023,0,587,1812,17,1.81557120346465
"ACTN1-AS1",0.0229887638903036,1.24553081958281,0.019,6689.5,10123,28,0.0213676444732666
"ACVR2B-AS1",0.00392973848867797,0.902629492635499,0.004,4765.5,2608,9,0.0485252249544819
"AD000090.2",5.68e-14,0.82717579592057,0,587,1537,25,1.9472067212905
"AD000091.2",0.0177108627905388,0.713649395447942,0.015,6203.5,629,3,0.696090636984968
"ADAM20P1",0.201287843063381,0.798120090762055,0.214,10137.5,1222,5,-0.904799388316962
"ADAMTS19-AS1",0.244337705962099,1.04439964108421,0.261,10534.5,5824,3,-1.8830749917418
"ADAMTS9-AS1",0.000980962272290617,1.22458471184131,0.001,2438,9859,18,1.06480151851045
"ADAMTS9-AS2",0.0214636128689693,1.21054956182463,0.017,6593.5,9666,21,-0.0759185558290972
"ADAMTSL4-AS1",3.77e-06,0.643542630268552,0.001,2438,365,19,2.24230897551034
"ADARB2-AS1",0.00596411266015309,1.11462640333706,0.006,5113,7647,13,-0.0773294726593841
"ADIPOQ-AS1",1.34e-07,0.864179216283284,0,587,2014,18,1.73064944425954
"ADIRF-AS1",1.02e-09,0.808322279940538,0,587,1321,25,0
"ADORA2A-AS1",3.87e-06,0.820504020496804,0.001,2438,1459,36,1.04021074572117
"ADPGK-AS1",0.00264464518035976,0.777991934504942,0.003,4303,1034,12,0.894264087756839
"AE000658.22",0.0492663553479349,0.925151550918182,0.047,7811,3003,6,-1.03763945184545
"AE000661.37",3.31e-10,0.98243339526912,0,587,4254,44,1.09599691775348
"AE000661.50",0.0104832548535557,1.19878438155735,0.013,5822,9492,6,-0.0190053166874262
"AE000662.93",2.78e-05,0.706593025247526,0.001,2438,592,19,1.77981110442882
"AF001548.5",0.000320315692244834,0.78418597840109,0.001,2438,1089,7,1.26423707213881
"AF001548.6",0.000363494501459009,0.823431733408187,0.001,2438,1497,6,1.02258534404351
"AF001550.7",0.000190076063496085,0.953768638691091,0.001,2438,3582,10,0.295458544012471
"AF003626.1",0.0904169089010871,1.16743120525338,0.081,8705.5,8903,4,-0.870192090700146
"AF011889.2",0.00421654570272325,0.962632005895686,0.004,4765.5,3804,7,-0.269953730560827
"AF015262.2",0.0283978031582879,1.08659496219416,0.025,6982,6951,12,-0.762071661011929
"AF015720.3",0.369515505233103,1.25819684626634,0.412,11498,10247,4,-1.14171043201792
"AF038458.3",3.18e-06,0.803610312992416,0.001,2438,1278,20,1.14315883817588
"AF038458.5",0.00516933298453127,0.928824831862537,0.005,4986,3067,5,-0.179241627059266
"AF064858.11",0.106447868549291,1.15253632227528,0.106,8975,8595,4,-1.03986075725092
"AF064858.6",3.22e-05,1.14361019095658,0.001,2438,8369,26,0.72626047776667
"AF064858.7",0.414165121718745,1.34315604391555,0.46,11765.5,10869,3,-0.861870873703155
"AF064858.8",0.129644239220024,1.11611218550784,0.133,9341,7681,9,-1.28832177902361
"AF064860.5",0.00870215902768259,1.0545213445226,0.01,5536,6117,5,-0.550795666887983
"AF064860.7",0.000437802229213102,1.10180712269796,0.001,2438,7350,9,0.541983816740786
"AF121898.3",0.0185752621482353,1.03865535064141,0.016,6459.5,5677,7,-0.809978472539823
"AF124730.4",0.0509782268404016,1.06222345592223,0.047,7811,6311,4,-1.12291663364891
"AF127577.10",0.00793215174907011,1.11540037700006,0.01,5536,7662,5,-0.273051232802271
"AF127577.11",0.0928827199785005,1.14952999275975,0.084,8757.5,8527,5,-0.961006928594526
"AF127577.8",0.287690108003643,1.10468822413682,0.305,10856.5,7432,3,-1.66686754956172
"AF127936.7",5.67e-05,1.02755227318583,0.001,2438,5385,12,0.196713760304698
"AF129075.5",0.223642755010405,1.04643020824373,0.235,10340.5,5884,3,-1.83203494217869
"AF131215.3",0.0733638364834069,1.1241640617172,0.069,8391.5,7896,5,-0.993836155986226
"AF131215.6",0.115376111730805,1.18400340195268,0.116,9133.5,9255,9,-0.942137734909165
"AF131216.5",0.274198193919417,0.69322125030172,0.293,10755.5,523,3,-0.33157483807875
