"Gene_symbol","Wilcox_P","Mean_fc","Adjust_P","Adjust_P_rank","Mean_fc_rank","sgRNA_number","Screen_score"
"LINC00407",0.0132040833691873,1.61988498277613,0.077,6692.5,9943,10,-0.179252473095198
"LINC00408",0.979064716013721,3.23659087975273,0.01,4101,11926,3,0
"LINC00410",5.1620280625427e-06,0.156233862012841,0,1404,83,6,5.39564290438352
"LINC00411",0.658213891254334,2.418753958908,0.146,8007.5,11745,3,0.617463841627469
"LINC00421",0.0241973831235993,1.80735898338261,0.115,7469.5,10674,14,-0.0344159655370068
"LINC00423",0.0144543243085187,1.21316694068807,0.078,6763,6774,8,-0.906389034726505
"LINC00424",0.000227737236771297,1.00101460783337,0.003,3081,4210,7,-0.348162936483448
"LINC00426",1.83735932549639e-09,1.15785916421324,0,1404,6128,48,1.12148731578307
"LINC00427",0.0319579268404346,0.934912555313697,0.146,7986.5,3411,6,-1.4234509186604
"LINC00430",0.181638132586148,1.5633842155766,0.46,11657.5,9675,8,-0.843194052716653
"LINC00431",0.514070397089192,2.03902911459655,0.225,8996.5,11255,3,0.0512202782625715
"LINC00433",0.0478547639702466,1.47523788784626,0.202,8684,9130,7,-0.723430754739931
"LINC00437",0.0385136605599778,1.16645079016819,0.171,8283,6236,4,-1.25709833301554
"LINC00440",0.0341129453083156,0.893009891463967,0.153,8069,2950,3,-1.3238561157533
"LINC00441",0.0120458728261244,1.06805849284028,0.07,6540,5008,9,-1.19014944029261
"LINC00442",0.000462127743817007,1.21154619854636,0.007,3573,6745,18,-0.137662536151077
"LINC00443",7.28962916002232e-05,0.868524386228094,0,1404,2700,9,1.10694597705392
"LINC00444",0.048432831052089,1.54978489920666,0.204,8719,9603,9,-0.603326967694326
"LINC00445",0.000316220989028738,1.16264936137975,0.004,3210.5,6196,14,-0.0638771315220093
"LINC00446",5.69135883551149e-05,1.30328320140796,0,1404,7750,24,1.4173447924381
"LINC00448",0.0352846817723639,1.47176619691846,0.16,8135.5,9113,11,-0.654313214141091
"LINC00449",0.200155949337426,1.33036004093339,0.488,11908,7998,4,-1.26582761508501
"LINC00452",1.61015881060662e-08,1.26568048592693,0,1404,7356,62,1.34413474111796
"LINC00453",0.0158508137217508,1.19562780453718,0.083,6894,6560,7,-0.962785266985376
"LINC00454",0.00246189004396835,1.55541408992341,0.016,4736,9634,34,0.22349624928324
"LINC00457",0.0485115558441472,1.65405167599713,0.205,8732,10102,9,-0.442078276295468
"LINC00458",0.0687179030145051,1.60164859524006,0.257,9388.5,9882,10,-0.595342159704478
"LINC00460",0.00250063767057583,1.37159118707843,0.016,4736,8345,13,-0.0910109395966194
"LINC00461",5.11091776580907e-12,1.04105261553019,0,1404,4682,52,0.855573399064088
"LINC00462",0.0343250245359508,0.972561271902404,0.153,8069,3843,3,-1.53724165671858
"LINC00466",2.42982802298339e-05,1.22985875694803,0,1404,6956,26,1.27234053035705
"LINC00467",3.17844143460901e-05,0.831517823598895,0,1404,2358,12,1.21582615240952
"LINC00469",3.63689046953097e-09,0.981479226577113,0,1404,3961,27,0.801216008956441
"LINC00470",7.05890077848151e-06,1.28670181455656,0,1404,7573,32,1.38532575577964
"LINC00471",0.0209942361899686,1.23345609475617,0.106,7286,7000,6,-0.963565772170425
"LINC00472",0.000247002581369218,1.17875943820463,0.003,3081,6370,15,0.0605544380939848
"LINC00473",0.000106006474114486,1.57481500200963,0,1404,9744,29,1.89059468001561
"LINC00474",0.291660752224532,1.59809659216376,0.397,11017.5,9866,6,-0.740865316506911
"LINC00475",5.59215001002857e-10,1.20310718205179,0,1404,6655,49,1.21734753315843
"LINC00476",2.11586459439068e-07,0.77536522629466,0,1404,1886,23,1.39065803022112
"LINC00477",0.00161123065583935,0.717624037398614,0.013,4323,1428,4,0.014460261025384
"LINC00478",5.29549906064551e-08,1.18385334624684,0,1404,6431,35,1.17700554287207
"LINC00479",2.66578788653816e-15,1.15234413208639,0,1404,6063,69,1.1095481676763
"LINC00482",2.67058634412978e-13,0.75013113619395,0,1404,1675,31,1.47338962719095
"LINC00483",5.43683182780887e-08,0.91636832983466,0,1404,3210,23,0.972860272329214
"LINC00484",0.0573409243553801,1.29935415835478,0.226,9042.5,7710,9,-1.07702226028493
"LINC00485",2.64167769982845e-07,0.972578168177289,0,1404,3844,14,0.823997133239465
"LINC00486",6.43421565866466e-05,1.57693834267786,0,1404,9759,20,1.89396407734099
"LINC00487",3.93954614805651e-05,1.45104650207985,0,1404,8940,28,1.68590922148399
"LINC00488",0.789895628649875,1.99296501002689,0.093,7099,11144,7,0.278343554280182
"LINC00489",0.0488856002680958,1.35923180199011,0.205,8732,8241,7,-0.932976645674028
"LINC00491",0.000817204239176706,1.2875082540901,0.007,3573,7587,16,0.0144035201562956
"LINC00492",0.0016753749784067,0.788607266473017,0.013,4323,1995,4,-0.221392201770883
"LINC00493",0.000295315189769222,0.677066093816663,0.003,3081,1196,6,0.623967224049245
"LINC00494",0.000151366283714906,1.55522297485835,0,1404,9633,27,1.85928922988649
"LINC00498",0.0100590169845484,0.731566909027161,0.065,6329,1541,3,-0.549887296713055
"LINC00499",0.00561757151525832,1.42081638219913,0.04,5607.5,8717,14,-0.296661378200193
"LINC00500",0.0932001121740629,1.54349672750311,0.312,10029.5,9555,4,-0.750242310626867
"LINC00501",0.00242738547613397,1.00717848573398,0.016,4736,4288,8,-0.863244594965818
"LINC00502",0.00105802574533624,1.09575224520386,0.009,3934,5345,10,-0.468772087688695
"LINC00504",0.207921615113904,1.58721728517802,0.491,11940,9802,22,-0.826354518886447
"LINC00505",0.000404362218476635,0.774629632524315,0.007,3573,1882,11,0.0205423829140556
"LINC00507",1.50994664784762e-05,0.877626000586512,0,1404,2786,17,1.08087824541402
"LINC00508",0.00309074555601227,0.661223097236946,0.02,4978.5,1112,3,0.0812926456986248
"LINC00511",7.13535157554547e-18,1.1097194943565,0,1404,5527,93,1.0152982125783
"LINC00514",1.23313619592288e-35,0.748477835452358,0,1404,1660,105,1.47890681815564
"LINC00517",0.000348558684399152,0.907880851701663,0.005,3295.5,3111,10,-0.269832786137893
"LINC00518",9.06745776501884e-07,0.737269026680066,0,1404,1576,16,1.51663593867361
"LINC00520",4.69754074889668e-08,0.979329349969296,0,1404,3937,22,0.806699365411655
"LINC00521",3.35194027134229e-12,1.25889913575439,0,1404,7278,56,1.33070072074174
"LINC00523",2.48101013063102e-05,1.11149131697277,0,1404,5544,32,1.01928757704844
"LINC00524",0.000101832805893622,1.13736360507286,0,1404,5880,11,1.07682709240395
"LINC00525",0.112529040195889,1.33856123277953,0.347,10466,8065,4,-1.14069477430516
"LINC00529",0.00399217404911519,1.36480568092177,0.026,5244.5,8286,10,-0.258965457559557
"LINC00533",0.0250133728117205,0.817417926924463,0.117,7540.5,2233,5,-1.01638129000412
"LINC00534",0.000156654864047043,1.0469685339895,0,1404,4753,13,0.869743048799838
"LINC00535",2.6784108890928e-13,1.20064250883341,0,1404,6625,72,1.21221955239708
"LINC00536",1.12879971280851e-12,0.892537945997672,0,1404,2946,43,1.03874797143722
"LINC00539",2.59637757163614e-09,0.979219347967216,0,1404,3933,39,0.806980254024197
"LINC00540",0.00379656979644526,1.28569605721406,0.025,5179.5,7565,10,-0.395703750715085
"LINC00544",1.73499351904808e-07,1.15838412491389,0,1404,6139,31,1.12262080499605
"LINC00545",0.532751673367595,1.78635496128931,0.214,8847,10604,3,-0.263480538080771
"LINC00547",0.00314030208573991,1.33475870980621,0.02,4978.5,8039,11,-0.230527746256899
"LINC00548",0.000346020811498894,1.29983899227733,0.005,3295.5,7714,24,0.144766362740899
"LINC00551",0.000506385553191948,1.30583869628973,0.007,3573,7778,14,0.0497542449692606
"LINC00558",0.00117037341723025,1.3331775924394,0.01,4068,8026,15,-0.0119114668213816
"LINC00559",2.0105328628026e-05,0.738861018366536,0,1404,1582,14,1.51124245002249
"LINC00570",0.00799108060791633,1.28221082008359,0.051,6022.5,7530,9,-0.631391092898088
"LINC00571",8.47723842104745e-06,1.06162540597702,0,1404,4927,19,0.904506781896241
"LINC00572",0.0375198347300105,1.08925195602812,0.171,8283,5268,7,-1.42832533291876
"LINC00574",0.00892895653834618,1.27546409598688,0.057,6173,7464,11,-0.680329458885249
"LINC00575",1.78591606673869e-05,1.19752969485052,0,1404,6582,24,1.20572799212136
"LINC00577",0.000746615215387339,1.21689913960073,0.007,3573,6818,11,-0.12663848220542
"LINC00578",0.0265514241871021,2.18036137991033,0.119,7605,11514,15,0.4237745216101
"LINC00583",0.00545197830330629,1.11985119969512,0.039,5575.5,5644,10,-0.883767361727391
"LINC00587",0.00516558301477908,1.37917623900827,0.037,5541.5,8409,13,-0.346006701672384
"LINC00588",0.00629485380246821,0.760597353040465,0.046,5780,1763,5,-0.536076369783688
"LINC00589",0.0012237528349515,1.21814169005499,0.01,4068,6832,16,-0.237564581610161
"LINC00592",1.41530562234988e-11,0.863059249996712,0,1404,2644,30,1.12273012220262
"LINC00593",2.18177212907619e-05,1.26884665646611,0,1404,7386,21,1.35038237508907
"LINC00595",9.83236298092327e-10,0.735585492036785,0,1404,1564,23,1.52235224757849
"LINC00596",0.0348396987320976,1.53345739999227,0.159,8117,9491,7,-0.549614629455999
"LINC00598",8.95194566432473e-08,1.41231624401614,0,1404,8660,38,1.61825694194309
"LINC00599",2.41805255234905e-09,1.05650023466177,0,1404,4867,42,0.892405572530015
"LINC00601",0.0146260499141051,1.19846437279602,0.078,6763,6596,8,-0.936879489884487
"LINC00605",0.157516209904531,1.83019296053053,0.423,11283.5,10744,9,-0.422173786546669
"LINC00606",0.00010202297180389,1.18670192555647,0,1404,6457,16,1.18301526045084
"LINC00607",4.78034040993265e-10,1.10367446982,0,1404,5446,35,1.00163938416504
"LINC00608",1.56329923925107e-06,0.994920654853906,0,1404,4135,22,0.76720295623176
"LINC00609",0.085968477648775,1.44109181333479,0.3,9874.5,8879,8,-0.909286482828602
"LINC00610",0.0424892506569518,1.2212654034301,0.19,8504,6860,7,-1.17617051054591
"LINC00612",0.0118162361148589,1.43849533082813,0.069,6489.5,8859,6,-0.440951781078745
"LINC00613",6.94242381035504e-05,1.13638194086874,0,1404,5867,16,1.0746678809013
"LINC00615",0.00632029596762338,1.39297658475013,0.046,5780,8507,8,-0.391041431936414
"LINC00616",2.67757273408491e-05,1.40360744227738,0,1404,8593,42,1.60278943476045
"LINC00618",4.02746677636129e-05,0.889673446945783,0,1404,2916,17,1.04678607080975
"LINC00619",1.07236917769815e-05,0.850910296534893,0,1404,2539,14,1.15817917445824
"LINC00620",6.24058419257198e-09,0.766961555549842,0,1404,1824,23,1.41790717495916
"LINC00624",0.104967864611047,1.55219752728578,0.337,10322.5,9613,10,-0.760995836366169
"LINC00626",0.483202865414221,2.82767165759808,0.243,9257,11887,5,0.844134387145752
"LINC00629",9.05289473384105e-08,0.97394229305525,0,1404,3871,18,0.820492336222752
"LINC00630",0.00389114406130077,1.57521814031513,0.026,5244.5,9745,26,0.0995817647096907
"LINC00632",0.000322082009386684,1.23928783581439,0.004,3210.5,7062,15,0.0957507408730922
"LINC00633",7.98617056233376e-05,0.770944767060181,0,1404,1854,9,1.40495447679264
"LINC00635",6.76152814547779e-13,1.15139684458971,0,1404,6049,83,1.10749169594378
"LINC00636",0.000448765989935621,1.12430756081723,0.007,3573,5692,10,-0.32453285140406
"LINC00637",0.000419420701005537,1.12370075107037,0.007,3573,5681,14,-0.325882834321801
"LINC00639",1.73855954825018e-08,0.977513029632937,0,1404,3911,32,0.811341359718859
"LINC00640",0.00186990381915277,1.59437706901864,0.014,4455,9846,11,0.328074437319546
"LINC00642",0.00105364409333364,1.22050823173741,0.009,3934,6853,22,-0.19914148470084
"LINC00643",0.0363659674566672,1.2956872836709,0.165,8191,7675,7,-0.982850937284386
"LINC00644",0.186206169966637,1.59079768247551,0.469,11750.5,9826,4,-0.805963121440456
"LINC00645",0.340532713452849,2.10488872876781,0.363,10651.5,11385,7,-0.023233898324311
"LINC00648",0.000904386274867624,0.876317080542051,0.009,3934,2773,9,-0.367786975630877
"LINC00649",2.67376582507381e-15,1.01372825001349,0,1404,4358,54,0.789064437962979
"LINC00652",0.000159933163166736,1.11609509431171,0,1404,5593,19,1.02962360421644
"LINC00654",0.000431950251707993,0.636344187057747,0.007,3573,957,7,0.512246872171426
"LINC00656",7.04574560211586e-07,0.943708066583538,0,1404,3514,22,0.89934790863455
"LINC00658",1.76994644843204e-08,1.42743333543698,0,1404,8761,59,1.644880983065
"LINC00659",0.000470460388638169,1.04402931511389,0.007,3573,4713,12,-0.509775864194688
"LINC00661",3.60156405667563e-23,0.833636328151101,0,1404,2375,95,1.2094635425315
"LINC00662",0.000145899091379365,1.08751106584172,0,1404,5244,14,0.964747216272476
"LINC00663",0.000236745741975068,1.27515393366859,0.003,3081,7460,16,0.257113636293124
"LINC00664",3.13139786942613e-08,1.12439708822361,0,1404,5694,52,1.04815527014583
"LINC00665",0.000683946234939387,1.32407351897823,0.007,3573,7939,18,0.0844316418305391
"LINC00667",2.18575776576713e-06,1.06767939354956,0,1404,4997,15,0.918726020292589
"LINC00668",1.35776544859983e-07,1.45498072884617,0,1404,8981,41,1.69268005834669
"LINC00669",2.16905719933659e-09,0.831619525486935,0,1404,2360,24,1.21552033589077
"LINC00670",0.00628997469339249,1.23192782753083,0.046,5780,6982,10,-0.698275102791319
"LINC00671",1.63969975688393e-09,0.97025354445117,0,1404,3811,24,0.829981045927914
"LINC00672",0.85894844334569,1.97808555479413,0.0600000000000001,6238,11104,3,0.400521638435961
"LINC00675",0.000260790748878644,1.11724749774734,0.003,3081,5608,14,-0.0734640103495766
"LINC00676",0.0606976336101797,1.62684026517162,0.235,9159,9970,11,-0.527514089152387
"LINC00677",0.615988035276234,2.58357412368025,0.168,8239,11823,4,0.73715123461655
"LINC00678",5.98773837500939e-05,0.831667382971791,0,1404,2361,11,1.21537644187035
"LINC00680",0.168404947198884,1.2679926826577,0.439,11477.5,7382,4,-1.35183095981898
"LINC00681",0.0216263751100356,1.09732233057155,0.108,7337.5,5353,4,-1.2620169790281
"LINC00682",0.00506710527310309,1.05774124279791,0.036,5518.5,4884,8,-1.00074783054596
"LINC00683",0.00587204353691778,1.05079728571526,0.045,5701.5,4784,5,-1.08888687919839
"LINC00686",0.0130455441689145,1.43617658774018,0.075,6640,8834,10,-0.471795641690226
"LINC00687",0.0146803268552043,1.16019461832004,0.078,6763,6166,10,-1.01803239432949
"LINC00689",3.12938012087998e-10,0.874872800316155,0,1404,2760,29,1.08873499904389
"LINC00690",0.00290784477672356,0.7502181807392,0.019,4879.5,1676,4,-0.218016841512893
"LINC00691",0.00738639563247942,1.26517547860995,0.048,5933,7349,12,-0.645356408458848
"LINC00693",2.99110554163574e-08,0.833164209142557,0,1404,2371,26,1.21088007985475
"LINC00694",0.00805686904896488,0.844014321386845,0.051,6022.5,2480,5,-0.829447050307937
"LINC00698",0.000696490206002969,1.66671198194944,0.007,3573,10160,37,0.659930882853537
"LINC00700",0.00208524098252585,1.215029406108,0.015,4603,6804,10,-0.373448126064484
"LINC00701",0.000266533008406271,1.02379932572125,0.003,3081,4485,12,-0.29188395467368
"LINC00702",0.0101921649780796,1.223243038033,0.066,6345,6877,8,-0.831992888884634
"LINC00703",0.202862931582057,1.95522374292394,0.498,11974,11052,9,-0.309464651951732
"LINC00704",0.000489265306961895,1.01429495286223,0.007,3573,4367,14,-0.582027071337382
"LINC00705",0.901310255050628,1.38065993573787,0.039,5589.5,8425,3,-0.360223613080934
"LINC00707",1.9419057818999e-05,0.836334100848944,0,1404,2400,11,1.20138455000319
"LINC00708",2.0752124164235e-05,0.949384321372039,0,1404,3585,13,0.884352518910839
"LINC00709",0.0293098846523081,0.972685210568065,0.133,7816.5,3845,5,-1.49248641459356
"LINC00710",3.05610124483266e-08,1.20821113822452,0,1404,6710,44,1.22793346962144
"LINC00837",0.00161455060071779,0.784894922502566,0.013,4323,1962,7,-0.209593377587013
"LINC00838",0.00255162044855083,1.20547397743118,0.016,4736,6680,10,-0.413838264736743
"LINC00839",2.07264898698025e-07,0.919878922213473,0,1404,3249,26,0.963299020882103
"LINC00840",0.00529477003429014,1.318978496033,0.038,5557,7894,13,-0.46617078403331
"LINC00841",2.15819609263e-05,1.24114751916607,0,1404,7086,18,1.29518876297435
"LINC00842",1.83140185442157e-07,0.742925873822253,0,1404,1624,18,1.49752371406966
"LINC00845",0.0324960119874738,0.902962443237504,0.146,7986.5,3063,3,-1.3365018032986
"LINC00846",0.057010345464634,2.08077283348422,0.225,9011.5,11347,8,0.101898438591565
"LINC00847",5.97022769719701e-09,1.03073729933732,0,1404,4569,31,0.830672744742077
"LINC00851",1.65638920295958e-06,0.755572574663621,0,1404,1720,9,1.4553166095299
"LINC00853",0.0165674411264153,1.13991620056838,0.087,6952.5,5913,6,-1.09724265288146
"LINC00854",6.42621361718251e-30,0.548384135261685,0,1404,605,68,2.2567036338246
"LINC00856",1.99248297942897e-07,1.064842054316,0,1404,4963,27,0.91207191533687
"LINC00857",0.000744297628667454,1.0573863272575,0.007,3573,4880,8,-0.477987063761876
"LINC00858",2.0640941395556e-06,0.869512301649377,0,1404,2711,23,1.10410332854317
"LINC00861",0.0029946316699853,1.25953178042875,0.02,4978.5,7287,9,-0.375590281773107
"LINC00862",0.00175978478339942,1.00901790802886,0.014,4455,4304,10,-0.815973338408932
"LINC00864",0.404721623716758,1.68669595057773,0.306,9951,10247,7,-0.522130446576594
"LINC00865",0.00989633523839647,1.26304819722085,0.063,6306,7323,10,-0.736961768811141
"LINC00866",0.000145103407240803,0.913487275879837,0,1404,3170,10,0.980734350612657
"LINC00867",0.000121033815261533,1.19530622993699,0,1404,6553,15,1.20108076978473
"LINC00868",0.000999547136520388,1.37354706797475,0.009,3934,8362,11,0.0962552884700855
"LINC00869",3.87508749221099e-08,0.463429483745964,0,1404,393,15,2.6775623728813
"LINC00870",0.155368641567983,1.79925704248658,0.421,11262,10651,11,-0.463278743452411
"LINC00871",5.87231529581511e-06,1.2137532424917,0,1404,6784,28,1.23937763434948
"LINC00877",0.0172760278987087,1.9635883390104,0.09,7019,11070,49,0.251754591402643
"LINC00879",1.44084410469341e-09,1.10735201519003,0,1404,5492,35,1.00995773964855
"LINC00880",0.10451373429996,1.59736801523113,0.337,10322.5,9860,9,-0.689262902594291
"LINC00881",0.000129303797281166,1.15288051364812,0,1404,6068,16,1.11071185199057
"LINC00882",0.000274702467148869,1.53150147623735,0.003,3081,9480,24,0.715185114620636
"LINC00883",0.0245049679519506,1.46091837713785,0.116,7494.5,9020,8,-0.569346220502564
"LINC00884",2.78163048439456e-05,1.04259863916472,0,1404,4695,16,0.859284149578913
"LINC00885",0.00240424887617991,1.20694446919277,0.016,4736,6696,9,-0.410789764247239
"LINC00886",0.0537542493616518,1.30647892538068,0.218,8929.5,7781,3,-1.05174915251909
"LINC00887",1.61471765690654e-08,0.912474770833482,0,1404,3159,32,0.983507480375977
"LINC00890",0.00145863734755143,0.95474985389124,0.011,4165,3642,5,-0.64610478966053
"LINC00892",0.00146926751969204,1.27591969548422,0.012,4241,7467,16,-0.17985580185726
"LINC00893",7.02181025678093e-19,0.995404470851598,0,1404,4145,87,0.765987260665461
"LINC00894",1.05271597197545e-07,1.53589586319314,0,1404,9507,63,1.82801827969581
"LINC00898",1.8068125779532e-05,1.33563750392554,0,1404,8048,32,1.47866545101452
"LINC00899",0.000559332962976061,1.16142648170907,0.007,3573,6187,12,-0.243309279312795
"LINC00900",0.00107539062562217,1.55925797610737,0.009,3934,9653,24,0.413371363871869
"LINC00901",0.00469373570934253,1.26520182533468,0.032,5413,7350,6,-0.515088025210743
"LINC00903",0.162072783851276,1.6028736966278,0.432,11367,9884,3,-0.760598495922854
"LINC00904",0.00856546329815504,1.37204542351189,0.053,6101.5,8350,9,-0.474417803372782
"LINC00905",1.18089920493111e-10,1.15857891167975,0,1404,6143,51,1.12304125573445
"LINC00906",3.80801836751596e-08,0.802593184669644,0,1404,2116,19,1.3043562320939
"LINC00907",8.7200924749454e-11,1.15516161565786,0,1404,6092,50,1.11565468284302
"LINC00908",0.00493951607003154,1.11231378468897,0.034,5484,5555,10,-0.856600424164402
"LINC00909",0.0130628764854742,1.64122476918938,0.075,6640,10041,10,-0.138062240682537
"LINC00910",1.38753933958903e-10,0.768537116879849,0,1404,1841,30,1.41277570583269
"LINC00911",0.14480270050669,2.19257256230853,0.404,11070.5,11528,10,0.0443805947330942
"LINC00917",6.62740482713283e-11,1.25563402564074,0,1404,7238,73,1.32420662882856
"LINC00919",0.000678099922392428,1.02105146962201,0.007,3573,4448,16,-0.56542525115207
"LINC00920",0.0695243509839913,1.1223880520507,0.257,9388.5,5667,4,-1.48450388955288
"LINC00922",6.66933762960486e-10,1.06584346062805,0,1404,4981,41,0.914422427500401
